Date,FLTempCMax,FLTempCMin,FLTempCMean,FLGageHeightMax,FLGageHeightMin,FLGageHeightMean
05/17/2019,26.7,24.4,25.4,251.57,251.51,251.53
05/18/2019,30.7,25,27.6,251.54,251.51,251.53
05/19/2019,29,26.3,27.4,251.54,251.47,251.51
05/20/2019,28.4,25.3,26.7,251.53,251.46,251.49
05/21/2019,30,26.7,28.1,251.51,251.46,251.49
05/22/2019,28.2,27.2,27.7,251.48,251.43,251.45
05/23/2019,27.9,26.7,27.1,251.45,251.41,251.43
05/24/2019,29.4,26.4,27.8,251.47,251.4,251.44
05/25/2019,31.1,27.9,29.1,251.43,251.33,251.39
05/26/2019,31,27.8,29.3,251.43,251.34,251.39
05/27/2019,30.8,28.7,29.7,251.43,251.34,251.37
05/28/2019,31.5,29.3,30.4,251.37,251.3,251.33
05/29/2019,31.7,29.6,30.5,251.35,251.23,251.31
05/30/2019,31.6,30,30.7,251.32,251.22,251.27
05/31/2019,31.8,29.8,30.7,251.36,251.2,251.25
06/01/2019,31.3,29.5,30.3,251.3,251.21,251.24
06/02/2019,30.9,29.1,29.9,251.24,251.18,251.21
06/03/2019,30.4,29,29.4,251.22,251.15,251.19
06/04/2019,30.5,28.4,29.1,251.16,251.09,251.13
06/05/2019,28.9,27.9,28.3,251.14,251.02,251.09
06/06/2019,30.3,27.4,28.5,251.16,251.07,251.11
06/07/2019,28.8,28.1,28.5,251.22,251.09,251.15
06/08/2019,28.1,27.2,27.5,251.67,251.2,251.42
06/09/2019,27.3,26.8,27,251.86,251.66,251.78
06/10/2019,28.8,26.8,27.5,251.96,251.85,251.9
06/11/2019,27.9,26.9,27.3,252.05,251.92,251.99
06/12/2019,27.1,26.4,26.7,252.14,252.04,252.07
06/13/2019,27.6,26.1,26.5,252.22,252.14,252.19
06/14/2019,27.6,25.7,26.4,252.29,252.2,252.24
06/15/2019,28.2,25.8,26.7,252.2,252.12,252.17
06/16/2019,27.9,25.9,26.7,252.14,252.05,252.1
06/17/2019,30,26.5,27.9,252.08,251.99,252.03
06/18/2019,29.8,27.6,28.6,252.02,251.95,251.99
06/19/2019,30.2,28.2,28.9,252.64,251.98,252.34
06/20/2019,30.2,28.2,28.8,252.94,252.64,252.76
06/21/2019,29.3,28.1,28.6,252.96,252.79,252.87
06/22/2019,29.4,28,28.5,252.81,252.64,252.73
06/23/2019,28.8,27.8,28.1,252.65,252.48,252.57
06/24/2019,30.9,27.5,28.8,252.48,252.29,252.39
06/25/2019,30.3,27.7,29.1,252.35,252.14,252.24
06/26/2019,31.5,28.8,29.7,252.15,251.98,252.07
06/27/2019,32.5,29.3,30.6,251.98,251.83,251.9
06/28/2019,34.2,29.9,31.5,251.84,251.72,251.79
06/29/2019,32.7,29.8,30.7,251.77,251.68,251.72
06/30/2019,31.7,29.4,30.5,251.72,251.66,251.69
07/01/2019,31.8,30.2,30.9,251.67,251.6,251.64
07/02/2019,33.9,30.4,31.9,251.61,251.56,251.59
07/03/2019,33.8,31.3,32.5,251.58,251.5,251.54
07/04/2019,33.1,31.7,32.3,251.54,251.46,251.5
07/05/2019,33.2,30.9,31.8,251.5,251.43,251.48
07/06/2019,32.6,30.7,31.4,251.49,251.44,251.47
07/07/2019,32.4,30.7,31.3,251.66,251.41,251.49
07/08/2019,32.9,30.8,31.6,251.61,251.56,251.59
07/09/2019,31.6,30.7,31.1,251.59,251.55,251.57
07/10/2019,32.8,30.5,31.1,251.57,251.5,251.53
07/11/2019,32.5,30.4,31.2,251.52,251.44,251.5
07/12/2019,32.4,30.5,31.3,251.5,251.44,251.47
07/13/2019,33.7,30.9,32.1,251.46,251.41,251.44
07/14/2019,34.3,31.6,32.6,251.43,251.37,251.4
07/15/2019,34,31.9,32.7,251.38,251.32,251.35
07/16/2019,33.7,32.3,32.9,251.33,251.25,251.3
07/17/2019,33.2,31.8,32.4,251.29,251.21,251.26
07/18/2019,33.3,31.5,32.3,251.27,251.18,251.22
07/19/2019,34.2,31.6,32.5,251.21,251.15,251.19
07/20/2019,33.8,31.7,32.4,251.18,251.11,251.14
07/21/2019,33.2,31.6,32.1,251.14,251.06,251.1
07/22/2019,32.5,31.7,32,251.11,251.01,251.06
07/23/2019,31.7,30.1,31,251.34,250.99,251.17
07/24/2019,30.6,29.8,30.2,251.41,251.33,251.38
07/25/2019,30.6,29.6,30,251.43,251.39,251.41
07/26/2019,30.6,29.6,30,251.4,251.35,251.38
07/27/2019,31.3,29.5,30.2,251.37,251.32,251.35
07/28/2019,32.8,29.5,30.6,251.33,251.28,251.31
07/29/2019,32,29.9,30.7,251.29,251.23,251.27
07/30/2019,32.4,29.5,30.5,251.25,251.18,251.22
07/31/2019,31.8,29.6,30.5,251.32,251.16,251.21
08/01/2019,31.7,29.6,30.4,251.23,251.14,251.2
08/02/2019,31,29.3,29.9,251.24,251.09,251.17
08/03/2019,30.6,29.4,29.8,251.19,251.11,251.14
08/04/2019,32.5,29.4,30.4,251.14,251.07,251.11
08/05/2019,31,29.4,29.8,251.24,251.05,251.11
08/06/2019,31.5,29.1,29.9,251.36,251.12,251.18
08/07/2019,31.3,29.2,30.2,251.32,251.22,251.26
08/08/2019,31.5,29.4,30.4,251.3,251.22,251.26
08/09/2019,31.8,30,30.9,251.27,251.21,251.23
08/10/2019,32.7,30.4,31.1,251.21,251.15,251.19
08/11/2019,32,30.2,30.8,251.18,251.11,251.14
08/12/2019,33,30,30.9,251.12,251.06,251.1
08/13/2019,31.6,30,30.4,251.17,251.03,251.07
08/14/2019,32.8,29.8,30.9,251.22,251.05,251.1
08/15/2019,32.9,30.3,30.9,251.16,251.08,251.12
08/16/2019,31.7,30,30.6,251.14,251.09,251.11
08/17/2019,32.3,30,30.7,251.16,251.07,251.12
08/18/2019,32.9,29.8,31.2,251.14,251.1,251.12
08/19/2019,33.2,30.9,31.7,251.13,251.04,251.1
08/20/2019,32.2,30.3,31.2,251.1,251.04,251.07
08/21/2019,31.5,30.4,30.8,251.07,250.96,251.03
08/22/2019,32.4,30.1,30.8,251.15,250.93,251
08/23/2019,32.3,30.3,31,251.33,250.95,251.03
08/24/2019,30.3,29.1,29.7,251.45,251.23,251.4
08/25/2019,29.1,28.4,28.7,251.45,251.4,251.42
08/26/2019,28.4,27.8,28.1,251.42,251.38,251.4
08/27/2019,29.8,27.6,28.4,251.39,251.35,251.37
08/28/2019,30,27.9,28.8,251.37,251.33,251.35
08/29/2019,29.9,28,28.8,251.35,251.28,251.32
08/30/2019,30.5,27.9,29.1,251.3,251.26,251.28
08/31/2019,29.9,28.1,28.9,251.26,251.19,251.24
09/01/2019,28.9,28.1,28.5,251.23,251.17,251.2
09/02/2019,30.3,28.1,29,251.2,251.12,251.17
09/03/2019,31.2,28.8,29.7,251.16,251.1,251.13
09/04/2019,31.2,29.3,29.8,251.11,251.05,251.09
09/05/2019,29.6,27.7,28.5,251.19,251.04,251.09
09/06/2019,28.8,27.2,27.8,251.24,251.04,251.14
09/07/2019,29.6,27.4,28.4,251.08,251.02,251.05
09/08/2019,30.3,28,28.8,251.05,250.98,251.01
09/09/2019,30.7,28.3,28.8,250.99,250.95,250.98
09/10/2019,29.6,28.1,28.8,250.97,250.92,250.94
09/11/2019,31.2,28.3,29.3,250.93,250.88,250.9
09/12/2019,32.1,28.5,29.9,250.89,250.85,250.87
09/13/2019,30.8,28.4,29.4,250.86,250.79,250.82
09/14/2019,28.9,27.9,28.3,250.81,250.76,250.79
09/15/2019,29,27.8,28.4,250.77,250.73,250.75
09/16/2019,29.6,27.9,28.6,250.74,250.69,250.72
09/17/2019,29,28.2,28.5,250.7,250.65,250.67
09/18/2019,28.2,27.4,27.7,250.66,250.58,250.62
09/19/2019,27.4,26.6,26.9,250.62,250.53,250.57
09/20/2019,28.7,26.2,26.8,250.55,250.48,250.52
09/21/2019,28.6,25.8,26.8,250.49,250.44,250.47
09/22/2019,28.2,25.9,26.8,250.45,250.39,250.42
09/23/2019,28.4,25.9,26.8,250.41,250.35,250.38
09/24/2019,28.6,26,27,250.38,250.31,250.35
09/25/2019,28.2,26.5,27.1,250.32,250.25,250.28
09/26/2019,28.2,26.3,27.1,250.27,250.22,250.25
09/27/2019,27.3,26.7,26.9,250.24,250.15,250.19
09/28/2019,28.3,26.6,27.3,250.19,250.12,250.15
09/29/2019,29,26.9,27.8,250.14,250.07,250.11
09/30/2019,28.3,27.4,27.8,250.09,250,250.05
10/01/2019,29.8,27.3,27.8,,,250.01
10/02/2019,30.3,27,28.1,,,249.97
10/03/2019,30,27.6,28.7,,,249.93
10/04/2019,29.1,27.8,28.5,,,249.87
10/05/2019,27.8,25.8,26.6,,,249.81
10/06/2019,26.2,25.5,25.7,,,249.75
10/07/2019,27.1,25.2,25.8,,,249.71
10/08/2019,25.6,24.6,25,,,249.69
10/09/2019,24.6,24,24.2,,,249.63
10/10/2019,24.4,23.6,23.9,,,249.59
10/11/2019,25,23.4,24,,,249.55
10/12/2019,25.2,23.3,24.1,,,249.5
10/13/2019,24,23.3,23.6,,,249.48
10/14/2019,25.1,23.1,23.8,,,249.49
10/15/2019,23.6,23,23.3,,,249.44
10/16/2019,23.1,22.4,22.8,,,249.46
10/17/2019,22.4,21.7,22,,,249.46
10/18/2019,22.3,21.4,21.7,,,249.39
10/19/2019,21.4,21,21.2,,,249.34
10/20/2019,21,20.7,20.8,,,249.51
10/21/2019,21.6,20.5,20.7,,,249.55
10/22/2019,21.2,20.4,20.6,,,249.55
10/23/2019,21.4,20.2,20.6,,,249.56
10/24/2019,22.4,20.1,20.9,,,249.52
10/25/2019,21.8,20,20.5,,,249.49
10/26/2019,20.7,19.9,20.1,,,249.45
10/27/2019,22.4,19.9,21,,,249.44
10/28/2019,21.6,20.4,21,,,249.42
10/29/2019,21.7,20.5,20.8,,,249.38
10/30/2019,21,20.4,20.6,,,249.37
10/31/2019,20.8,20.3,20.5,,,249.37
11/01/2019,20.3,19.6,19.8,,,249.43
11/02/2019,21.2,19.3,19.8,,,249.4
11/03/2019,19.6,18.9,19.2,,,249.39
11/04/2019,18.9,18.6,18.7,,,249.35
11/05/2019,20.1,18.4,19.1,,,249.33
11/06/2019,19.3,18.3,18.6,,,249.3
11/07/2019,19,18,18.5,,,249.28
11/08/2019,18.4,17.5,17.9,,,249.29
11/09/2019,18.1,17,17.3,,,249.24
11/10/2019,17.3,16.7,17,,,249.21
11/11/2019,17.1,16.4,16.7,,,249.18
11/12/2019,16.5,15.6,16.2,,,249.24
11/13/2019,15.6,15,15.2,,,249.25
11/14/2019,15,14.5,14.8,,,249.24
11/15/2019,14.5,14.1,14.3,,,249.3
11/16/2019,14.2,13.4,13.8,,,249.32
11/17/2019,13.4,13.1,13.3,,,249.3
11/18/2019,13.2,13,13.1,,,249.26
11/19/2019,14.3,12.9,13.4,,,249.26
11/20/2019,13.6,13,13.2,,,249.26
11/21/2019,13.8,12.8,13.1,,,249.22
11/22/2019,13.1,12.7,12.9,,,249.21
11/23/2019,12.9,12.6,12.7,,,249.21
11/24/2019,13,12.5,12.7,,,249.38
11/25/2019,13.8,12.4,12.7,,,249.39
11/26/2019,13.5,12.2,12.7,,,249.39
11/27/2019,12.8,12.3,12.4,,,249.4
11/28/2019,12.6,12.1,12.3,,,249.44
11/29/2019,13.3,11.9,12.4,,,249.39
11/30/2019,12.5,12,12.2,,,249.39
12/01/2019,12.6,11.9,12,,,249.48
12/02/2019,12,11.6,11.8,,,249.64
12/03/2019,12,11.4,11.6,,,249.65
12/04/2019,11.6,11.2,11.4,,,249.67
12/05/2019,11.8,11.1,11.4,,,249.67
12/06/2019,11.3,11,11.1,,,249.66
12/07/2019,11,10.8,10.9,,,249.65
12/08/2019,10.9,10.6,10.7,,,249.65
12/09/2019,11,10.6,10.7,,,249.64
12/10/2019,12,10.8,11.2,,,249.65
12/11/2019,11.4,10.8,11,,,249.69
12/12/2019,10.8,10.5,10.6,,,249.67
12/13/2019,10.5,10.3,10.4,,,249.74
12/14/2019,10.7,10.2,10.4,,,250.22
12/15/2019,10.7,10.2,10.4,,,250.54
12/16/2019,11,10.1,10.4,,,250.66
12/17/2019,11,10.3,10.6,,,250.75
12/18/2019,10.5,10.1,10.3,,,250.85
12/19/2019,10.3,9.8,10,,,250.88
12/20/2019,10.6,9.6,9.8,,,250.91
12/21/2019,10.2,9.5,9.7,,,250.93
12/22/2019,9.7,9.2,9.4,,,250.94
12/23/2019,9.3,9.2,9.3,,,250.97
12/24/2019,9.7,9.2,9.4,,,251
12/25/2019,10.9,9.2,9.9,,,251
12/26/2019,11,9.4,9.9,,,251
12/27/2019,10.5,9.7,10.1,,,251.01
12/28/2019,11.9,10.4,10.9,,,251.01
12/29/2019,11.6,9.4,10.9,,,251
12/30/2019,11.1,9.4,10.4,,,251.02
12/31/2019,10.7,10,10.3,,,251.03
01/01/2020,10.8,10.1,10.3,,,251.03
01/02/2020,10.5,10.1,10.2,,,251.01
01/03/2020,10.6,10,10.2,,,251.07
01/04/2020,11.2,10.2,10.8,,,251.71
01/05/2020,10.4,9.8,10.1,,,252.26
01/06/2020,10.8,9.8,10.2,,,252.41
01/07/2020,10,9.6,9.8,,,252.29
01/08/2020,9.7,9.5,9.6,,,252.11
01/09/2020,9.6,9.3,9.4,,,251.88
01/10/2020,10.1,9.2,9.4,,,251.72
01/11/2020,10.2,9.2,9.6,,,251.68
01/12/2020,11.8,9.8,10.9,,,251.75
01/13/2020,12.8,10.5,11.3,,,251.81
01/14/2020,13.6,10.7,11.9,,,252.02
01/15/2020,13.2,11.2,12.4,,,252.28
01/16/2020,13.2,11.5,12.4,,,252.28
01/17/2020,11.5,10.7,10.9,,,252.11
01/18/2020,10.7,10.5,10.6,,,252.01
01/19/2020,10.8,10.2,10.5,,,251.99
01/20/2020,10.2,9.6,9.9,,,251.89
01/21/2020,9.7,9.2,9.4,,,251.81
01/22/2020,9.3,8.9,9.1,,,251.77
01/23/2020,9.1,8.8,8.9,,,251.75
01/24/2020,9,8.7,8.8,,,251.71
01/25/2020,10,8.8,9.6,,,252.17
01/26/2020,10.2,9,9.6,,,253.1
01/27/2020,10.3,9.3,9.6,,,253.28
01/28/2020,10,9.1,9.5,,,253.15
01/29/2020,9.8,9,9.3,,,252.76
01/30/2020,9.4,8.9,9.1,,,252.33
01/31/2020,9.2,8.8,8.9,,,251.97
02/01/2020,9,8.8,8.9,,,251.99
02/02/2020,9.2,8.7,8.9,,,252.06
02/03/2020,11.1,8.8,9.5,,,252.02
02/04/2020,10.4,9.1,9.8,,,251.95
02/05/2020,10.3,9.4,9.8,,,251.94
02/06/2020,11.2,9.4,10,,,252.4
02/07/2020,11.1,9.4,9.8,,,255.64
02/08/2020,10,9.2,9.6,,,257.36
02/09/2020,11.2,9.2,10.1,,,257.62
02/10/2020,10.5,9.4,9.9,,,257.75
02/11/2020,10.7,9.6,10.1,,,257.84
02/12/2020,10.6,10,10.3,,,258.09
02/13/2020,10.9,9.8,10.6,,,257.97
02/14/2020,11.3,10.4,10.7,,,257.93
02/15/2020,10.8,10.1,10.3,,,257.67
02/16/2020,11,10,10.4,,,257.34
02/17/2020,11,10.3,10.6,,,256.95
02/18/2020,11.5,10.4,10.6,,,256.54
02/19/2020,11.4,10.5,10.8,,,256.12
02/20/2020,10.6,10.2,10.4,,,255.74
02/21/2020,10.2,10,10.1,,,255.35
02/22/2020,11.4,9.8,10.3,,,254.95
02/23/2020,11.6,9.9,10.4,,,254.5
02/24/2020,10.7,10,10.3,,,254.04
02/25/2020,11,10.1,10.5,,,253.65
02/26/2020,12.5,10.3,10.9,,,253.26
02/27/2020,10.9,10.2,10.5,,,252.83
02/28/2020,10.4,9.9,10.1,,,252.41
02/29/2020,10.5,9.8,10,,,252.27
03/01/2020,12.2,9.7,10.5,,,252.08
03/02/2020,10.7,9.8,10.2,,,251.92
03/03/2020,11,10.3,10.6,,,251.8
03/04/2020,12.4,10.4,11.3,,,251.81
03/05/2020,11.6,10.7,11.1,,,251.78
03/06/2020,11.7,10.8,11.1,,,251.81
03/07/2020,11.8,10.5,10.9,,,251.78
03/08/2020,12.8,10.5,11.3,,,251.71
03/09/2020,11.7,10.3,11,,,251.7
03/10/2020,11.8,10.7,11.3,,,251.71
03/11/2020,15.7,11.4,12.8,,,251.73
03/12/2020,16.3,12.8,14.1,,,251.75
03/13/2020,15.1,13.1,14.2,,,251.75
03/14/2020,15.2,14,14.3,,,251.75
03/15/2020,14.8,13.3,13.9,,,251.75
03/16/2020,14.6,13.1,13.7,,,251.75
03/17/2020,15,13.7,14.3,,,251.74
03/18/2020,15,13.8,14.2,,,251.73
03/19/2020,16.7,14.2,15.2,,,251.75
03/20/2020,17.2,15.1,15.9,,,251.76
03/21/2020,18.6,16,16.9,,,251.77
03/22/2020,16.9,16,16.4,,,251.77
03/23/2020,16,15.4,15.7,,,251.81
03/24/2020,15.4,15,15.1,,,251.83
03/25/2020,15,14.5,14.7,,,252.3
03/26/2020,15.8,14.3,14.8,,,252.97
03/27/2020,17.5,14.3,15.6,,,253
03/28/2020,20.1,15.6,17.4,,,252.91
03/29/2020,19.6,16.4,17.8,,,252.77
03/30/2020,19.5,17.7,18.6,,,252.62
03/31/2020,18.7,17.2,17.9,,,252.41
04/01/2020,17.2,16.2,16.6,,,252.28
04/02/2020,17.7,16,16.6,,,252.16
04/03/2020,17.8,16.2,16.9,,,252.07
04/04/2020,18.6,16.4,17.2,,,251.98
04/05/2020,21.6,17.1,18.2,,,251.91
04/06/2020,21.4,17.1,18.7,,,251.86
04/07/2020,22.7,19,20.1,,,251.8
04/08/2020,24.2,19.4,21.2,,,251.78
04/09/2020,21.7,20.4,21,,,251.86
04/10/2020,20.4,19.5,19.9,,,251.9
04/11/2020,20.7,18.8,19.6,,,251.84
04/12/2020,19.2,17.7,18.6,,,251.81
04/13/2020,18.7,16.8,17.9,,,251.96
04/14/2020,20.3,18,18.7,,,252.47
04/15/2020,19,17.9,18.2,,,252.5
04/16/2020,18.8,17.8,18.3,,,252.38
04/17/2020,19.4,18,18.4,,,252.23
04/18/2020,19,17.9,18.3,,,252.2
04/19/2020,19.3,18,18.5,,,252.12
04/20/2020,18.8,18,18.3,,,252.09
04/21/2020,18.7,17.8,18.2,,,252.03
04/22/2020,19.9,17.9,18.8,,,251.92
04/23/2020,18.9,18.2,18.5,,,251.78
04/24/2020,20.4,18.2,18.9,,,251.76
04/25/2020,18.8,18.4,18.7,,,251.73
04/26/2020,19.7,18.3,18.7,,,251.8
04/27/2020,19.6,18.2,18.7,,,251.92
04/28/2020,21.3,18.4,19.6,,,251.85
04/29/2020,19.8,18.8,19.2,,,251.73
04/30/2020,19.6,18.3,18.8,,,252.06
05/01/2020,19.7,18.4,18.9,,,252.98
05/02/2020,21.9,18.4,19.8,,,253.06
05/03/2020,22.6,19.2,20.9,,,252.95
05/04/2020,22.8,20.5,21.7,,,252.79
05/05/2020,22,20.8,21.2,,,252.47
05/06/2020,22,20.5,21.1,,,252.27
05/07/2020,21.5,20,20.6,,,252.13
05/08/2020,20.5,19.5,20.1,,,251.95
05/09/2020,20.4,19.2,19.7,,,251.9
05/10/2020,20.9,19.2,19.8,,,251.79
05/11/2020,20.7,19,19.6,,,251.77
05/12/2020,21.6,19.2,20.2,,,251.72
05/13/2020,21.5,19.7,20.3,,,251.7
05/14/2020,21.5,19.6,20.3,,,251.69
05/15/2020,21.5,19.5,20.4,,,251.68
05/16/2020,24.6,20.1,21.7,,,251.67
05/17/2020,23.4,21.8,22.5,,,251.64
05/18/2020,22.9,21.9,22.5,,,251.65
05/19/2020,21.9,20.7,21.4,,,251.69
05/20/2020,20.7,19.3,19.9,,,252.22
05/21/2020,19.3,19,19.2,,,253.74
05/22/2020,23.3,19.3,20.8,,,255.99
05/23/2020,25.3,21.5,23.3,,,256.77
05/24/2020,25,22,23.3,,,256.66
05/25/2020,23.5,20.2,22.6,,,256.4
05/26/2020,23.6,22.2,23,,,255.99
05/27/2020,23.5,21.7,22.8,,,255.52
05/28/2020,25.2,23.2,24.1,,,255.24
05/29/2020,25.8,23.3,24.2,,,254.95
05/30/2020,27.8,23.1,24.5,,,254.74
05/31/2020,26.1,23.1,24.7,,,254.36
06/01/2020,25.5,23.7,24.6,,,253.84
06/02/2020,25.6,24.1,24.8,,,253.29
06/03/2020,26.8,24.5,25.4,,,252.78
06/04/2020,29,25.4,26.4,,,252.43
06/05/2020,28.2,25.4,26.4,,,252.26
06/06/2020,30.2,26.2,27.9,,,252.13
06/07/2020,30.7,27.9,28.8,,,251.97
06/08/2020,30.2,28.1,28.8,,,251.82
06/09/2020,30.3,27.7,28.4,,,251.77
06/10/2020,29.8,26.6,28.2,,,251.73
06/11/2020,27.7,26.5,26.8,,,251.77
06/12/2020,28.2,26.3,27.1,,,252.52
06/13/2020,28,27.2,27.6,,,252.6
06/14/2020,27.7,27,27.3,,,252.4
06/15/2020,27.1,25.3,26,,,252.23
06/16/2020,25.3,24.4,24.8,,,252.14
06/17/2020,25.8,24.2,24.8,,,252.24
06/18/2020,26.7,24.3,25.3,,,252.25
06/19/2020,26.3,24.5,25.2,,,251.97
06/20/2020,29.7,24.7,26.2,,,251.9
06/21/2020,29.1,26.2,27.5,,,251.8
06/22/2020,30.5,27.3,28.6,,,251.69
06/23/2020,29.7,27.9,28.5,,,251.67
06/24/2020,31.4,27.8,29.5,,,251.66
06/25/2020,30.4,29.1,29.6,,,251.64
06/26/2020,31.7,28.6,30,,,251.64
06/27/2020,31.3,28.9,30,,,251.62
06/28/2020,31.2,29.2,30,,,251.61
06/29/2020,32,29.5,30.6,,,251.58
06/30/2020,30.9,30,30.5,,,251.56
07/01/2020,33.4,29.4,30.9,,,251.61
07/02/2020,31.6,29.6,30.5,,,251.6
07/03/2020,33.9,30.1,31.7,,,251.58
07/04/2020,33.5,31,32,,,251.55
07/05/2020,32.2,30.8,31.2,,,251.51
07/06/2020,32,30.1,31,,,251.49
07/07/2020,30.6,29.9,30.2,,,251.46
07/08/2020,30.3,29.5,29.9,,,251.44
07/09/2020,30.2,29.4,29.8,,,251.44
07/10/2020,33.1,29.6,31.2,,,251.41
07/11/2020,32.5,30.4,31.4,,,251.48
07/12/2020,33.4,30.8,31.8,,,251.45
07/13/2020,33.4,30.9,32,,,251.42
07/14/2020,34.5,31,32.5,,,251.39
07/15/2020,32.9,31.9,32.4,,,251.34
07/16/2020,32.9,31.4,31.9,,,251.28
07/17/2020,33.2,31,31.7,,,251.25
07/18/2020,33,30.9,31.7,,,251.22
07/19/2020,33.2,30.9,31.9,,,251.19
07/20/2020,35,31.5,32.8,,,251.16
07/21/2020,33.7,31.8,32.6,,,251.12
07/22/2020,33.4,31.8,32.5,,,251.08
07/23/2020,32.8,31.7,32.2,,,251.05
07/24/2020,33,31.1,31.8,,,251.04
07/25/2020,32.9,31,31.9,,,251
07/26/2020,33.6,31.2,32.2,,,250.96
07/27/2020,33.8,31.4,32.4,,,250.93
07/28/2020,34.2,31.7,32.6,,,250.88
07/29/2020,32.9,31.1,31.7,,,250.91
07/30/2020,32.6,30.7,31.6,,,250.95
07/31/2020,32.3,31,31.6,,,250.93
08/01/2020,33.7,31.1,32,,,250.91
08/02/2020,32.2,31,31.5,,,250.86
08/03/2020,31.2,30.3,30.8,,,250.88
08/04/2020,31.4,29.5,30.3,,,251.48
08/05/2020,30.8,29.7,30.1,,,251.59
08/06/2020,30.8,29.6,29.9,,,251.67
08/07/2020,31.8,29.4,30.2,,,251.79
08/08/2020,31.1,29.4,30,,,251.82
08/09/2020,33.3,29.5,30.4,,,251.86
08/10/2020,30.9,29.5,29.9,,,251.85
08/11/2020,31,29.2,29.8,,,251.81
08/12/2020,31.2,29.5,30.2,,,251.75
08/13/2020,32.1,29.9,30.7,,,251.7
08/14/2020,33.1,30.2,30.9,,,251.72
08/15/2020,31.3,30,30.5,,,252.09
08/16/2020,30,29,29.4,,,252.62
08/17/2020,31.2,28.7,29.5,,,252.63
08/18/2020,31.3,28.6,29.6,,,252.57
08/19/2020,30.7,28.8,29.3,,,252.49
08/20/2020,29.6,28.4,28.9,,,252.49
08/21/2020,29,28.4,28.7,,,252.34
08/22/2020,29.9,28.2,28.9,,,252.09
08/23/2020,30.1,28.5,29.1,,,251.85
08/24/2020,30.1,28.7,29.2,,,251.7
08/25/2020,31.6,28.5,29.9,,,251.63
08/26/2020,32.4,29.6,30.6,,,251.6
08/27/2020,31.9,29.7,30.6,,,251.57
08/28/2020,31.5,30.1,30.6,,,251.54
08/29/2020,30.4,29.3,29.8,,,251.51
08/30/2020,31.6,29.2,30.1,,,251.49
08/31/2020,29.9,29.2,29.6,,,251.48
09/01/2020,29.5,28.9,29.2,,,251.9
09/02/2020,32.1,28.8,30,,,252
09/03/2020,32,29.7,30.7,,,251.95
09/04/2020,32.6,29.9,31,,,251.9
09/05/2020,31,29.5,30.1,,,251.84
09/06/2020,29.9,29,29.4,,,251.77
09/07/2020,29.9,28.6,29.1,,,251.71
09/08/2020,28.9,28.5,28.7,,,251.67
09/09/2020,28.6,28.2,28.4,,,251.65
09/10/2020,31.6,28.1,29.2,,,251.63
09/11/2020,29.9,28.9,29.4,,,251.6
09/12/2020,28.9,28,28.4,,,251.57
09/13/2020,29.6,27.7,28.5,,,251.56
09/14/2020,28.6,27.8,28.2,,,251.52
09/15/2020,27.8,27.1,27.5,,,251.48
09/16/2020,27.4,26.8,27,,,251.43
09/17/2020,26.9,26.3,26.6,,,251.48
09/18/2020,26.3,25.8,26,,,252.14
09/19/2020,25.8,24.9,25.4,,,252.55
09/20/2020,25,24.4,24.6,,,252.6
09/21/2020,24.4,23.8,24.1,,,252.56
09/22/2020,25.3,23.5,24.1,,,252.41
09/23/2020,25.3,23.3,24,,,252.24
09/24/2020,24,23.2,23.4,,,252.08
09/25/2020,23.3,23,23.1,,,252.02
09/26/2020,23.2,22.9,23.1,,,252.1
09/27/2020,25.7,22.8,23.8,,,252.06
09/28/2020,26,23,23.7,,,251.95
09/29/2020,24,22.8,23.4,,,251.86
09/30/2020,23.9,22.7,23.2,,,251.95
10/01/2020,25.3,22.7,23.5,,,251.94
10/02/2020,23.6,22.5,22.9,,,251.87
10/03/2020,23.4,22.3,22.7,,,251.75
10/04/2020,22.5,21.9,22.2,,,251.64
10/05/2020,22.9,21.8,22.2,,,251.55
10/06/2020,24.2,21.8,22.7,,,251.53
10/07/2020,23.9,21.7,22.5,,,251.52
10/08/2020,24.3,22.2,23.2,,,251.51
10/09/2020,23.3,22.5,22.7,,,251.48
10/10/2020,23.2,22.1,22.4,,,251.51
10/11/2020,22.4,21.8,22,,,251.68
10/12/2020,22.8,21.8,22.2,,,252.62
10/13/2020,24,21.7,22.4,,,253.08
10/14/2020,24.6,21.6,22.6,,,252.97
10/15/2020,23.2,21.5,22.1,,,252.76
10/16/2020,22.1,21.4,21.6,,,252.61
10/17/2020,21.7,21,21.3,,,252.57
10/18/2020,22.2,20.8,21.3,,,252.47
10/19/2020,24.4,20.8,22.1,,,252.33
10/20/2020,24.9,20.9,22.5,,,252.17
10/21/2020,24.9,21.7,22.8,,,252.01
10/22/2020,24.2,21.8,22.8,,,251.86
10/23/2020,24.8,21.9,23.2,,,251.81
10/24/2020,24.2,21.6,22.7,,,251.8
10/25/2020,22.8,20.9,21.8,,,251.8
10/26/2020,22.8,20.6,21.3,,,251.78
10/27/2020,22.8,20.6,21.5,,,251.72
10/28/2020,21.7,20.5,21.1,,,251.69
10/29/2020,21.1,20.5,20.7,,,251.65
10/30/2020,20.8,20.3,20.6,,,251.77
10/31/2020,20.5,20.1,20.2,,,251.76
11/01/2020,20.1,19.5,19.9,,,251.83
11/02/2020,19.6,18.9,19.2,,,251.91
11/03/2020,19.4,18.6,18.9,,,251.85
11/04/2020,19.6,18.2,18.6,,,251.8
